name_desc,seed,batch_size,epochs,space,task,representation,timesteps,pwl_mse,test_tagates,gnn_type,back_dense,key,residual,leakyrelu,uap,opattn,attnresc,fgcn,bgcn,bmlp,bmlpdims,fbcd,back_y_info,back_opemb,ensemble_fuse_method,back_opemb_only,spr,kdt,spr_std,kdt_std
timeabl,42,8,150,PNAS,class_scene,adj_gin,9,pwl,False,dense,False,16,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,False,True,add,False,0.2113708138314046,0.14323610041962226,0.006375565327094558,0.00299649997212751
timeabl,42,8,150,PNAS,class_scene,adj_gin,9,pwl,False,dense,False,32,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,False,True,add,False,0.5075635360267281,0.35378278693993476,0.007084626033958065,0.003964097666890462
timeabl,42,8,150,PNAS,class_scene,adj_gin,4,pwl,False,dense,False,16,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,False,True,add,False,0.1894168825969062,0.12824616713506293,0.005889847481467626,0.00275180540595863
timeabl,42,8,150,PNAS,class_scene,adj_gin,4,pwl,False,dense,False,32,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,False,True,add,False,0.49397864956177634,0.343934632145369,0.007041306473936079,0.004044298480101158
timeabl,42,8,150,PNAS,class_scene,adj_gin,5,pwl,False,dense,False,16,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,False,True,add,False,0.2071023289016861,0.14028958447652246,0.007134987200316051,0.0033395076144784965
timeabl,42,8,150,PNAS,class_scene,adj_gin,5,pwl,False,dense,False,32,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,False,True,add,False,0.4875148688981873,0.3391992229951889,0.008251785710297055,0.004832580998560113
timeabl,42,8,150,PNAS,class_scene,adj_gin,6,pwl,False,dense,False,16,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,False,True,add,False,0.22446845425428252,0.15216292464910386,0.008276957277667116,0.003871243325546046
timeabl,42,8,150,PNAS,class_scene,adj_gin,6,pwl,False,dense,False,32,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,False,True,add,False,0.49759396171132736,0.34616212460035367,0.007139607419003673,0.004022177079783895
timeabl,42,8,150,PNAS,class_scene,adj_gin,7,pwl,False,dense,False,16,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,False,True,add,False,0.19329906451048134,0.13062782172093448,0.004378702882589373,0.0020513339185589214
timeabl,42,8,150,PNAS,class_scene,adj_gin,7,pwl,False,dense,False,32,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,False,True,add,False,0.46774113350323326,0.32462757630687855,0.010578495604629385,0.0058052633756836
