seed,name_desc,num_trials,search_space,meta_train_devices,meta_valid_devices,num_inner_tasks,num_meta_train_sample,num_samples,num_query,meta_lr,num_episodes,num_train_updates,num_eval_updates,alpha_on,inner_lr,second_order,hw_embed_on,hw_embed_dim,layer_size,transfer_device,spr,spr_std,kdt,kdt_std
42,help_baselines,3,nasbench201,embedded_tpu_edge_tpu_int8|eyeriss|mobile_gpu_snapdragon_675_adreno_612_int8|mobile_gpu_snapdragon_855_adreno_640_int8|pixel3,titanx_1|titanx_32|titanx_256|gold_6240,5,900,6,1000,0.0001,2000,2,2,True,0.001,True,True,10,100,titan_rtx_32,0.955666577361803,0.013248513374071439,0.8203102143669009,0.025474756336113846
42,help_baselines,3,nasbench201,embedded_tpu_edge_tpu_int8|eyeriss|mobile_gpu_snapdragon_675_adreno_612_int8|mobile_gpu_snapdragon_855_adreno_640_int8|pixel3,titanx_1|titanx_32|titanx_256|gold_6240,5,900,6,1000,0.0001,2000,2,2,True,0.001,True,True,10,100,titanxp_1,0.9109154341488709,0.04150537045617863,0.7423865695929136,0.06650893206230482
42,help_baselines,3,nasbench201,embedded_tpu_edge_tpu_int8|eyeriss|mobile_gpu_snapdragon_675_adreno_612_int8|mobile_gpu_snapdragon_855_adreno_640_int8|pixel3,titanx_1|titanx_32|titanx_256|gold_6240,5,900,6,1000,0.0001,2000,2,2,True,0.001,True,True,10,100,2080ti_32,0.9639186374979581,0.012509954195509865,0.8388403322282274,0.03179240491218208
42,help_baselines,3,nasbench201,embedded_tpu_edge_tpu_int8|eyeriss|mobile_gpu_snapdragon_675_adreno_612_int8|mobile_gpu_snapdragon_855_adreno_640_int8|pixel3,titanx_1|titanx_32|titanx_256|gold_6240,5,900,6,1000,0.0001,2000,2,2,True,0.001,True,True,10,100,titan_rtx_1,0.9489738357425529,0.009871279659787728,0.806228953019974,0.0222228620940756
42,help_baselines,3,nasbench201,1080ti_1|1080ti_32|titanx_32|titanxp_1|titanxp_32,titanx_1|titanx_32|titanx_256|gold_6240,5,900,6,1000,0.0001,2000,2,2,True,0.001,True,True,10,100,embedded_gpu_jetson_nano_fp16,0.6729813137952719,0.0687351319572825,0.48473981166903535,0.05577935506134888
42,help_baselines,3,nasbench201,1080ti_1|1080ti_32|titanx_32|titanxp_1|titanxp_32,titanx_1|titanx_32|titanx_256|gold_6240,5,900,6,1000,0.0001,2000,2,2,True,0.001,True,True,10,100,embedded_tpu_edge_tpu_int8,0.48691312265827696,0.1353055493046463,0.33968282379527975,0.10736368116441368
42,help_baselines,3,nasbench201,1080ti_1|1080ti_32|titanx_32|titanxp_1|titanxp_32,titanx_1|titanx_32|titanx_256|gold_6240,5,900,6,1000,0.0001,2000,2,2,True,0.001,True,True,10,100,mobile_dsp_snapdragon_675_hexagon_685_int8,0.717126031709931,0.03461875596859871,0.5358996669905746,0.03508536547898469
42,help_baselines,3,nasbench201,1080ti_1|1080ti_32|titanx_32|titanxp_1|titanxp_32,titanx_1|titanx_32|titanx_256|gold_6240,5,900,6,1000,0.0001,2000,2,2,True,0.001,True,True,10,100,mobile_dsp_snapdragon_855_hexagon_690_int8,0.7157940957859545,0.008555435386011716,0.5427181106452185,0.00720136577209553
42,help_baselines,3,nasbench201,1080ti_1|1080ti_32|titanx_32|titanxp_1|titanxp_32,titanx_1|titanx_32|titanx_256|gold_6240,5,900,6,1000,0.0001,2000,2,2,True,0.001,True,True,10,100,pixel3,0.8668916110328815,0.026136099227050534,0.7019990041172744,0.043377284000379115
42,help_baselines,3,nasbench201,1080ti_1|1080ti_32|1080ti_256|silver_4114|silver_4210r|samsung_a50|pixel3|essential_ph_1|samsung_s7,titanx_1|titanx_32|titanx_256|gold_6240,9,900,6,1000,0.0001,2000,2,2,True,0.001,True,True,10,100,titan_rtx_256,0.9617732949444747,0.00953925879370972,0.8277815652171019,0.02178368744774797
