name_desc,seed,batch_size,epochs,space,task,representation,timesteps,pwl_mse,test_tagates,gnn_type,back_dense,key,residual,leakyrelu,uap,opattn,attnresc,fgcn,bgcn,bmlp,bmlpdims,fbcd,back_y_info,back_opemb,ensemble_fuse_method,back_opemb_only,randopupdate,detach_mode,spr,kdt,spr_std,kdt_std
detach_abl,42,8,150,nb201,class_scene,adj_gin,2,pwl,False,dense,False,128,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,True,False,add,False,False,detach_none,0.9306086298945191,0.7887815452967063,7.050658130058138e-05,0.0001989841285354485
detach_abl,42,8,150,nb201,class_scene,adj_gin,2,pwl,False,dense,False,64,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,True,False,add,False,False,default,0.922090479118172,0.7733371882817109,0.0001046165252702035,0.00011552170211142215
detach_abl,42,8,150,nb201,class_scene,adj_gin,2,pwl,False,dense,False,128,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,True,False,add,False,False,default,0.9281962460931211,0.7843846065267965,7.905882195208563e-05,0.0002628554204798772
detach_abl,42,8,150,nb201,class_scene,adj_gin,2,pwl,False,dense,False,64,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,False,False,add,False,False,default,0.9252985001406593,0.7789608016580472,0.00017924086283503543,0.0002842099222405659
detach_abl,42,8,150,nb201,class_scene,adj_gin,2,pwl,False,dense,False,128,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,False,False,add,False,False,default,0.9284809129980022,0.7842153707906018,7.508070704727094e-05,0.00021600874471365796
detach_abl,42,8,150,nb201,class_scene,adj_gin,2,pwl,False,dense,False,64,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,False,True,add,False,False,detach_all,0.9222100411987656,0.7710678406176842,0.00013477750090275267,0.0001870298390146684
detach_abl,42,8,150,nb201,class_scene,adj_gin,2,pwl,False,dense,False,128,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,False,True,add,False,False,detach_all,0.9297855882977403,0.7849220078658069,6.737874593588892e-05,0.00020845053494154806
detach_abl,42,8,150,nb201,class_scene,adj_gin,2,pwl,False,dense,False,64,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,False,True,add,False,False,detach_none,0.929423408537565,0.7870556268530429,0.00015320659068324962,0.00024044065270676371
detach_abl,42,8,150,nb201,class_scene,adj_gin,2,pwl,False,dense,False,128,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,False,True,add,False,False,detach_none,0.9341502630435624,0.7943637333472653,6.57811411548339e-05,0.00022317694169427625
detach_abl,42,8,150,nb201,class_scene,adj_gin,2,pwl,False,dense,False,64,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,False,False,add,False,False,detach_none,0.9252985001406593,0.7789608016580472,0.00017924086283503543,0.0002842099222405659
detach_abl,42,8,150,nb201,class_scene,adj_gin,2,pwl,False,dense,False,128,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,False,False,add,False,False,detach_none,0.9284809129980022,0.7842153707906018,7.508070704727094e-05,0.00021600874471365796
