name_desc,seed,batch_size,epochs,space,task,representation,timesteps,pwl_mse,test_tagates,gnn_type,back_dense,key,residual,leakyrelu,uap,opattn,attnresc,fgcn,bgcn,bmlp,bmlpdims,fbcd,back_y_info,back_opemb,ensemble_fuse_method,back_opemb_only,spr,kdt,spr_std,kdt_std
timeabl,42,8,150,ENAS,class_scene,adj_gin,9,pwl,False,dense,False,64,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,False,True,mlp,False,0.5579709256424861,0.39313338812955523,0.002498438124711069,0.0015816142733290541
timeabl,42,8,150,ENAS,class_scene,adj_gin,9,pwl,False,dense,False,128,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,False,True,mlp,False,0.6483539995586699,0.469644864014485,0.006691540273420253,0.004866501260682695
timeabl,42,8,150,ENAS,class_scene,adj_gin,3,pwl,False,dense,False,16,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,False,True,add,False,0.19673531333325375,0.13406520777604397,0.014830335030367004,0.007308114928229556
timeabl,42,8,150,ENAS,class_scene,adj_gin,3,pwl,False,dense,False,32,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,False,True,add,False,0.5105122798201414,0.35500130423453935,0.0025910797702542636,0.0013939261346840978
timeabl,42,8,150,ENAS,class_scene,adj_gin,1,pwl,False,dense,False,16,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,False,True,add,False,0.19149102348296868,0.1315411880420933,0.026696938484903822,0.01317645778036744
timeabl,42,8,150,ENAS,class_scene,adj_gin,1,pwl,False,dense,False,32,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,False,True,add,False,0.44059398669538635,0.3033051436215704,0.004619636240858473,0.0024723913967641354
timeabl,42,8,150,ENAS,class_scene,adj_gin,2,pwl,False,dense,False,16,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,False,True,add,False,0.201240453305626,0.13696148559063662,0.011904159646959251,0.005865760042862301
timeabl,42,8,150,ENAS,class_scene,adj_gin,2,pwl,False,dense,False,32,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,False,True,add,False,0.49450203871491194,0.3425274961519035,0.003360951834098664,0.0018407334025671743
timeabl,42,8,150,ENAS,class_scene,adj_gin,4,pwl,False,dense,False,16,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,False,True,add,False,0.19399323080797531,0.1312075043612885,0.008003417908623876,0.0038358070516411684
timeabl,42,8,150,ENAS,class_scene,adj_gin,4,pwl,False,dense,False,32,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,False,True,add,False,0.48374836374744923,0.3346113166603283,0.004110671430859014,0.0022034500481441627
timeabl,42,8,150,ENAS,class_scene,adj_gin,5,pwl,False,dense,False,16,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,False,True,add,False,0.18798459412073937,0.12720202366979033,0.006389044520392585,0.0030477352384097904
timeabl,42,8,150,ENAS,class_scene,adj_gin,5,pwl,False,dense,False,32,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,False,True,add,False,0.4845170754509299,0.33574806743153596,0.004687788636710267,0.0025565589699628717
timeabl,42,8,150,ENAS,class_scene,adj_gin,6,pwl,False,dense,False,16,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,False,True,add,False,0.18840527327623616,0.1273111244110768,0.006437575980628651,0.0030516687106290886
timeabl,42,8,150,ENAS,class_scene,adj_gin,6,pwl,False,dense,False,32,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,False,True,add,False,0.47787874503701644,0.3305981234464962,0.005121126536495014,0.002741599923147699
timeabl,42,8,150,ENAS,class_scene,adj_gin,8,pwl,False,dense,False,16,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,False,True,add,False,0.16862897510810157,0.1138971870162447,0.01107436693177925,0.005170719259233997
timeabl,42,8,150,ENAS,class_scene,adj_gin,8,pwl,False,dense,False,32,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,False,True,add,False,0.47757327818865464,0.3299842250128321,0.003852777668338467,0.002044836093302675
timeabl,42,8,150,ENAS,class_scene,adj_gin,7,pwl,False,dense,False,16,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,False,True,add,False,0.20306028556418151,0.13791994308006075,0.012018459775285113,0.005848078099599813
timeabl,42,8,150,ENAS,class_scene,adj_gin,7,pwl,False,dense,False,32,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,False,True,add,False,0.5015671526784932,0.3484428106206491,0.0026361964226351764,0.0014710036939125754
timeabl,42,8,150,ENAS,class_scene,adj_gin,9,pwl,False,dense,False,16,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,False,True,add,False,0.21197041515087647,0.14362000239129163,0.010329172660220043,0.004949303525069893
timeabl,42,8,150,ENAS,class_scene,adj_gin,9,pwl,False,dense,False,32,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,False,True,add,False,0.5026653769847933,0.34953812997621436,0.0028056823928830936,0.0016034202161317364
timeabl,42,8,150,ENAS,class_scene,adj_gin,10,pwl,False,dense,False,16,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,False,True,add,False,0.22258781556774165,0.15172730153709563,0.019118251282116396,0.00935173830986342
timeabl,42,8,150,ENAS,class_scene,adj_gin,10,pwl,False,dense,False,32,True,True,True,True,True,128_128_128,128_128_128,True,128_128_128,128_128,False,True,add,False,0.4812212624271816,0.3329097755626855,0.003595300458669118,0.0019688159779617524
